iter	RMSE
83039	0.3135384284
83040	0.3135286339
83041	0.3135102015
83042	0.313509247
83043	0.3134971877
83044	0.3134383399
83045	0.3134092343
83046	0.3133720659
83047	0.3133710531
83048	0.3133074416
83049	0.3132469186
83050	0.3132355638
83051	0.3132345128
83052	0.313229416
83053	0.3131500474
83054	0.313149313
83055	0.3130972233
83056	0.3130624851
83057	0.3130385053
83058	0.3130190722
83059	0.3130040201
83060	0.3129702631
83061	0.3129311298
83062	0.3129280929
83063	0.312839783
83064	0.3128327807
83065	0.312815817
83066	0.3127647893
83067	0.3127403899
83068	0.3127156203
83069	0.3126833545
83070	0.3125741265
83071	0.3125572785
83072	0.3125527168
83073	0.3125516224
83074	0.3125096568
83075	0.3125079949
83076	0.3124744129
83077	0.3124650476
83078	0.3124306825
83079	0.3124172494
83080	0.3123218999
83081	0.3122826842
83082	0.3122553422
83083	0.3122409784
83084	0.3121981684
83085	0.3121592924
83086	0.3121256878
83087	0.3121119455
83088	0.3120964373
83089	0.3120356121
83090	0.3120016207
83091	0.3119363644
83092	0.3119049446
83093	0.3118489901
83094	0.3118266373
83095	0.3117906043
83096	0.3117352438
83097	0.3117156867
83098	0.3116486359
83099	0.3116096262
83100	0.3116079843
83101	0.3115480589
83102	0.3114955223
83103	0.3114407983
83104	0.3114041885
83105	0.3113507592
83106	0.3113483503
83107	0.311325169
83108	0.3112609867
83109	0.3111883392
83110	0.3111875717
83111	0.3111870519
83112	0.311171583
83113	0.3111678584
83114	0.3111068557
83115	0.3110624483
83116	0.3110617603
83117	0.3110550416
83118	0.3109633408
83119	0.310900515
83120	0.3108030407
83121	0.3107051133
83122	0.3107037687
83123	0.3106585946
83124	0.3106473027
83125	0.3106318177
83126	0.3106136658
83127	0.3104583106
83128	0.3104380082
83129	0.3103729183
83130	0.3103299636
83131	0.3102301265
83132	0.3102224178
83133	0.3101706666
83134	0.3101660195
83135	0.3100991131
83136	0.3100745703
83137	0.3100588275
83138	0.3100524535
83139	0.3100190349
83140	0.309935528
83141	0.3099286198
83142	0.3098737892
83143	0.3098382828
83144	0.3097942299
83145	0.3097178188
83146	0.3096796176
83147	0.3096791427
83148	0.3096411894
83149	0.3096397276
83150	0.3096038574
83151	0.3095783232
83152	0.3095516269
83153	0.3095221316
83154	0.3094402994
83155	0.3093856372
83156	0.3093740322
83157	0.3093409492
83158	0.3092842648
83159	0.3092512943
83160	0.3091169051
83161	0.3091154525
83162	0.3091004216
83163	0.3090740687
83164	0.3090705769
83165	0.3090689219
83166	0.3090545775
83167	0.3090080312
83168	0.3089778815
83169	0.3089174698
83170	0.3088638629
83171	0.3087696337
83172	0.3087565973
83173	0.3086693601
83174	0.3086687769
83175	0.3086333866
83176	0.3085966485
83177	0.3085941986
83178	0.3085360414
83179	0.3084557004
83180	0.3084419077
83181	0.3084036066
83182	0.3084028791
83183	0.308374249
83184	0.308348609
83185	0.3082955993
83186	0.3082927629
83187	0.3082809547
83188	0.3082532345
83189	0.308252665
83190	0.3082278443
83191	0.3082264137
83192	0.3082138789
83193	0.3081556123
83194	0.3081350241
83195	0.3080997287
83196	0.3080690795
83197	0.3079949404
83198	0.3079776095
83199	0.3079508699
83200	0.3079347322
83201	0.3079202775
83202	0.3079110936
83203	0.3078992452
83204	0.3078760783
83205	0.3078208747
83206	0.3077708415
83207	0.3077534912
83208	0.3077474453
83209	0.3077083943
83210	0.307631421
83211	0.3075896737
83212	0.307550346
83213	0.3075259611
83214	0.307523013
83215	0.3075211025
83216	0.3074889121
83217	0.3074537773
83218	0.3074071289
83219	0.3073831744
83220	0.3073748736
83221	0.3073504033
83222	0.3073370912
83223	0.3073172081
83224	0.307273399
83225	0.3072317279
83226	0.3072297646
83227	0.3072148363
83228	0.3072135184
83229	0.3070973694
83230	0.3070426901
83231	0.3070151692
83232	0.3068488246
83233	0.306824498
83234	0.3068147602
83235	0.3067569265
83236	0.3067504606
83237	0.3067492365
83238	0.3067231375
83239	0.3067187785
83240	0.306715797
83241	0.3067139758
83242	0.3066973381
83243	0.3066730079
83244	0.3066644161
83245	0.3065908192
83246	0.3065646595
83247	0.3065285975
83248	0.3064671844
83249	0.3064375696
83250	0.3064025629
83251	0.3063947296
83252	0.3063943336
83253	0.3063912011
83254	0.3063421073
83255	0.3063100243
83256	0.3062905764
83257	0.3062021185
83258	0.306172475
83259	0.306144691
83260	0.3061129787
83261	0.3060790644
83262	0.306078827
83263	0.3060333499
83264	0.3060306157
83265	0.3060296951
83266	0.3059853545
83267	0.3059257389
83268	0.3059042901
83269	0.3058483569
83270	0.3057722917
83271	0.3057571127
83272	0.3057560188
83273	0.3057516521
83274	0.3057512337
83275	0.3057256365
83276	0.3056885663
83277	0.3056413543
83278	0.3055996584
83279	0.305537329
83280	0.3055217061
83281	0.3054638339
83282	0.3054230829
83283	0.305293048
83284	0.3052365616
83285	0.3052137574
83286	0.3052128321
83287	0.3051898404
83288	0.3051892052
83289	0.3051783593
83290	0.3051746823
83291	0.3051425906
83292	0.3050476379
83293	0.3050466328
83294	0.305006373
83295	0.3049702243
83296	0.3049666479
83297	0.3049519656
83298	0.3048944349
83299	0.3048419046
83300	0.3048169102
83301	0.3047594456
83302	0.3047567825
83303	0.3047234762
83304	0.3046277351
83305	0.3046090291
83306	0.3045312949
83307	0.3045144105
83308	0.3045040634
83309	0.304501369
83310	0.3044771215
83311	0.3044686762
83312	0.3044219515
83313	0.3043678439
83314	0.3043622989
83315	0.3043613317
83316	0.304341919
83317	0.304313065
83318	0.3043104958
83319	0.3042826414
83320	0.3042456731
83321	0.3042414056
83322	0.3042078635
83323	0.3041793412
83324	0.3041733271
83325	0.304082949
83326	0.3040815636
83327	0.3040495825
83328	0.303982713
83329	0.3039525819
83330	0.3039477459
83331	0.3039092968
83332	0.3039082355
83333	0.3038969511
83334	0.3038841632
83335	0.3038205128
83336	0.303773603
83337	0.3036735495
83338	0.3036592711
83339	0.3036370066
83340	0.3036114369
83341	0.3036093403
83342	0.3036085775
83343	0.3035582239
83344	0.3035577864
83345	0.3035251822
83346	0.3035014765
83347	0.3035001984
83348	0.3034966944
83349	0.303481332
83350	0.3034591994
83351	0.3034025814
83352	0.3034014918
83353	0.3033079711
83354	0.3032478876
83355	0.3031835408
83356	0.3031211473
83357	0.3031201952
83358	0.3031187798
83359	0.3030864918
83360	0.3029986982
83361	0.3029611167
83362	0.3028586693
83363	0.3028055049
83364	0.3027444864
83365	0.3027342819
83366	0.3026841602
83367	0.3026205492
83368	0.3025867349
83369	0.3025800548
83370	0.3025563509
83371	0.3025552125
83372	0.3025087273
83373	0.3025063512
83374	0.3025001344
83375	0.3024324113
83376	0.3023948761
83377	0.3023899595
83378	0.3023493656
83379	0.3023401483
83380	0.3023374693
83381	0.3023137553
83382	0.3022912735
83383	0.3022841929
83384	0.3022369614
83385	0.3021835155
83386	0.3021823677
83387	0.3021816278
83388	0.3020649887
83389	0.3020636082
83390	0.3020439351
83391	0.3019970392
83392	0.3019592756
83393	0.301958373
83394	0.3019473873
83395	0.3019131974
83396	0.3018718044
83397	0.3018481092
83398	0.3018446657
83399	0.3017843483
83400	0.3017589828
83401	0.3017557429
83402	0.3017549165
83403	0.3017298623
83404	0.3017021371
83405	0.3017014992
83406	0.3016270383
83407	0.3015984074
83408	0.3015896288
83409	0.3015671585
83410	0.3015374824
83411	0.3015093373
83412	0.3014945257
83413	0.3014828572
83414	0.3014237812
83415	0.3013974955
83416	0.3013967276
83417	0.3013857071
83418	0.3013525093
83419	0.3012936066
83420	0.3012384548
83421	0.3012049279
83422	0.3012032379
83423	0.3011260281
83424	0.3010726814
83425	0.3010342791
83426	0.3010326062
83427	0.3010295479
83428	0.3010266631
83429	0.3010251529
83430	0.3009685724
83431	0.3009669043
83432	0.3009641388
83433	0.3009344382
83434	0.3008902936
83435	0.3008889623
83436	0.300847584
83437	0.3008420917
83438	0.3008126415
83439	0.3007952183
83440	0.3007946585
83441	0.3007281827
83442	0.3007248391
83443	0.3006746379
83444	0.3006589546
83445	0.3006426123
83446	0.3006350048
83447	0.3006071376
83448	0.3006055253
83449	0.3005932119
83450	0.3005677473
83451	0.3004849996
83452	0.3004231329
83453	0.3003675723
83454	0.3003651787
83455	0.3003278492
83456	0.3003263697
83457	0.3002770696
83458	0.3002686023
83459	0.3002196121
83460	0.3001861014
83461	0.3001504134
83462	0.3001354135
83463	0.3000802554
83464	0.3000543059
83465	0.3000217566
83466	0.3000121056
83467	0.2999251673
83468	0.2998195058
83469	0.2998093464
83470	0.2997608377
83471	0.2997572132
83472	0.2996847995
83473	0.2996612099
83474	0.2996479025
83475	0.2996029936
83476	0.2996000354
83477	0.2995743581
83478	0.299572275
83479	0.2995688915
83480	0.2995148339
83481	0.2994248546
83482	0.2994024288
83483	0.2993930123
83484	0.2993671844
83485	0.2993365786
83486	0.2992197381
83487	0.2991498201
83488	0.2991476694
83489	0.2991350778
83490	0.2990995035
83491	0.2990945522
83492	0.2990939327
83493	0.2990553612
83494	0.2990472409
83495	0.2990210029
83496	0.2989743342
83497	0.2989304367
83498	0.2989044347
83499	0.2988843925
83500	0.2988484763
83501	0.2988469567
83502	0.2988229753
83503	0.2987970888
83504	0.298784428
83505	0.2987835654
83506	0.2987738788
83507	0.2987487418
83508	0.2987204792
83509	0.2986706706
83510	0.2986436825
83511	0.2986424018
83512	0.2986217379
83513	0.2985935807
83514	0.2985758299
83515	0.2985724887
83516	0.2984786216
83517	0.2984775803
83518	0.2984738487
83519	0.2983987011
83520	0.2983601752
83521	0.298339764
83522	0.2983248512
83523	0.2982843828
83524	0.2982639582
83525	0.2982402743
83526	0.2982139646
83527	0.2982125169
83528	0.2981711494
83529	0.298143857
83530	0.2981349456
83531	0.2980965035
83532	0.2979934529
83533	0.2979260655
83534	0.297925547
83535	0.2979250838
83536	0.2978746598
83537	0.2978445503
83538	0.2978233047
83539	0.2977681648
83540	0.2977267047
83541	0.2976860583
83542	0.2976829505
83543	0.2976466456
83544	0.2976450301
83545	0.2976403737
83546	0.297614741
83547	0.2975984645
83548	0.2974619981
83549	0.2974614016
83550	0.2974482656
83551	0.2974451123
83552	0.2973779433
83553	0.2973637414
83554	0.2973376351
83555	0.2973164538
83556	0.2973156426
83557	0.2973038756
83558	0.2972948373
83559	0.2972784149
83560	0.2972543111
83561	0.2972131408
83562	0.2971943484
83563	0.2971805091
83564	0.2971758321
83565	0.2971626323
83566	0.297129022
83567	0.2970831558
83568	0.2970420003
83569	0.2970053462
83570	0.2970037115
83571	0.2969469224
83572	0.296913138
83573	0.2968657255
83574	0.2968435987
83575	0.2967915937
83576	0.296746272
83577	0.2966617655
83578	0.2966137899
83579	0.296586716
83580	0.2965609924
83581	0.2965516319
83582	0.296468199
83583	0.2964023511
83584	0.2963771529
83585	0.2963609525
83586	0.2963235877
83587	0.2963221695
83588	0.2962623335
83589	0.2962522382
83590	0.2962097184
83591	0.2961817464
83592	0.2961643245
83593	0.2961582902
83594	0.2961379918
83595	0.2961155265
83596	0.2961145945
83597	0.2960770637
83598	0.2960767102
83599	0.2960044068
83600	0.2960013997
83601	0.2959489162
83602	0.2959482471
83603	0.2959349684
83604	0.2958878625
83605	0.29584121
83606	0.2958409126
83607	0.2958074803
83608	0.2958059756
83609	0.2957915362
83610	0.2957715756
83611	0.2956874101
83612	0.295660318
83613	0.2956041411
83614	0.2955868379
83615	0.2955605778
83616	0.2955398414
83617	0.2955203846
83618	0.2954766218
83619	0.2954672588
83620	0.2954284715
83621	0.2954084353
83622	0.2953705394
83623	0.2953686996
83624	0.2953519962
83625	0.2953278034
83626	0.2953074803
83627	0.2952805413
83628	0.2952455846
83629	0.2952083202
83630	0.2951796484
83631	0.2951592666
83632	0.2950807591
83633	0.2950238515
83634	0.2949982616
83635	0.2949785385
83636	0.2949224417
83637	0.2948894095
83638	0.2948373206
83639	0.2948089152
83640	0.2947948748
83641	0.2947815078
83642	0.2947568377
83643	0.2947042568
83644	0.294702852
83645	0.2946695777
83646	0.294617017
83647	0.2946016893
83648	0.2945568494
83649	0.2945533877
83650	0.2945377912
83651	0.2944863746
83652	0.2944513961
83653	0.2943637273
83654	0.2943225821
83655	0.2942598602
83656	0.2942556421
83657	0.2942535888
83658	0.294214103
83659	0.2942116361
83660	0.294176308
83661	0.2941314472
83662	0.2941041312
83663	0.2939900745
83664	0.2939868262
83665	0.2938697851
83666	0.2938523619
83667	0.2938160298
83668	0.2937349659
83669	0.2937109142
83670	0.2936529935
83671	0.2936138852
83672	0.2936122497
83673	0.29360572
83674	0.2935602854
83675	0.2935409203
83676	0.29352357
83677	0.2935113421
83678	0.2935091202
83679	0.2934645256
83680	0.2934345507
83681	0.293407044
83682	0.2933515425
83683	0.2933512198
83684	0.2933494177
83685	0.293327122
83686	0.2933138653
83687	0.2932606418
83688	0.2932063831
83689	0.2931635445
83690	0.2931326211
83691	0.2930768498
83692	0.2930444923
83693	0.2930424845
83694	0.2930202514
83695	0.2929697133
83696	0.2929447944
83697	0.2928901068
83698	0.2928080106
83699	0.2927673625
83700	0.2927670288
83701	0.2927664926
83702	0.2927258172
83703	0.2927029434
83704	0.2926602211
83705	0.2926511835
83706	0.2926080473
83707	0.292607537
83708	0.2925895581
83709	0.2925643217
83710	0.2925629624
83711	0.2925341867
83712	0.292509833
83713	0.2925026112
83714	0.2925014209
83715	0.292467489
83716	0.2924376909
83717	0.292414465
83718	0.2923895115
83719	0.29232914
83720	0.2922959017
83721	0.2922956495
83722	0.2922550693
83723	0.2922386865
83724	0.29220047
83725	0.2921581883
83726	0.2921434011
83727	0.292110276
83728	0.2920746666
83729	0.2920737869
83730	0.2920195775
83731	0.2919723755
83732	0.2919639367
83733	0.2919476603
83734	0.2919150193
83735	0.2918855162
83736	0.2918366663
83737	0.2918201121
83738	0.2917851971
83739	0.291783989
83740	0.2917593103
83741	0.2916775851
83742	0.2916447403
83743	0.2916188923
83744	0.2915190671
83745	0.2915177491
83746	0.2914779795
83747	0.2914494
83748	0.2914091732
83749	0.2913320747
83750	0.2912482313
83751	0.2912182556
83752	0.2911964117
83753	0.2911196576
83754	0.2911120092
83755	0.2910100775
83756	0.2909860411
83757	0.2909394572
83758	0.2908571467
83759	0.2908204702
83760	0.2908133483
83761	0.2907006198
83762	0.2906639503
83763	0.2906171533
83764	0.2905933121
83765	0.2905646361
83766	0.2905331473
83767	0.2904689529
83768	0.290446364
83769	0.2904006913
83770	0.2903407695
83771	0.2903150795
83772	0.2903134427
83773	0.2902901989
83774	0.2902609161
83775	0.2902162985
83776	0.290194477
83777	0.2901936462
83778	0.2901894177
83779	0.2900985839
83780	0.2900699644
83781	0.2900677221
83782	0.2899930252
83783	0.2899780706
83784	0.2899775666
83785	0.2899294303
83786	0.2898955276
83787	0.2898948671
83788	0.2898620802
83789	0.2897966341
83790	0.2897676562
83791	0.2897281094
83792	0.2897160915
83793	0.2896105659
83794	0.2896087644
83795	0.2895890152
83796	0.2895493033
83797	0.2895205903
83798	0.2895011646
83799	0.2894062543
83800	0.2893791623
83801	0.2893472199
83802	0.2893048098
83803	0.2892649797
83804	0.2892641719
83805	0.2892623429
83806	0.2892405472
83807	0.2892400684
83808	0.2892396291
83809	0.2892270741
83810	0.2892262214
83811	0.2892169173
83812	0.289216614
83813	0.2891931927
83814	0.2891899252
83815	0.2891364153
83816	0.2890962885
83817	0.2890665662
83818	0.289049357
83819	0.2890450634
83820	0.2890328394
83821	0.2890028562
83822	0.288999693
83823	0.2889574609
83824	0.288927679
83825	0.2889258264
83826	0.2888915028
83827	0.288795393
83828	0.288781235
83829	0.2887776912
83830	0.2887478838
83831	0.2887235522
83832	0.2886710091
83833	0.2886347255
83834	0.2886158085
83835	0.2886018455
83836	0.2885565092
83837	0.2885467472
83838	0.288514553
83839	0.2884854508
83840	0.2884806911
83841	0.2884784685
83842	0.2884466253
83843	0.2884207026
83844	0.2884201527
83845	0.2884192486
83846	0.2883966946
83847	0.2883611261
83848	0.2883176851
83849	0.2882851593
83850	0.2882612628
83851	0.2882483165
83852	0.2881965461
83853	0.2881818116
83854	0.2881521872
83855	0.2881518818
83856	0.2881077975
83857	0.288098107
83858	0.288069557
83859	0.2880458242
83860	0.2880354788
83861	0.2880071299
83862	0.2879959115
83863	0.2879427354
83864	0.2879136077
83865	0.2879123208
83866	0.2876774454
83867	0.2876762664
83868	0.2876667509
83869	0.2876627126
83870	0.2876434787
83871	0.2876294859
83872	0.2875346327
83873	0.287530062
83874	0.2874892715
83875	0.2874870713
83876	0.2874761793
83877	0.2874747251
83878	0.2874284095
83879	0.2873872443
83880	0.2873373044
83881	0.2872941068
83882	0.2872924552
83883	0.2872104819
83884	0.2871136919
83885	0.2870967028
83886	0.2870563464
83887	0.2870062392
83888	0.2869993805
83889	0.2869604886
83890	0.2869384509
83891	0.2868799493
83892	0.2868090472
83893	0.2867953865
83894	0.2867511809
83895	0.2867492884
83896	0.2867035242
83897	0.2866816177
83898	0.2866663777
83899	0.2866501028
83900	0.2866168386
83901	0.2865852204
83902	0.2865583557
83903	0.2865232602
83904	0.2865095998
83905	0.2864988115
83906	0.286435066
83907	0.2863823245
83908	0.2863302178
83909	0.2863061097
83910	0.2862582424
83911	0.2861958827
83912	0.2861120209
83913	0.2860218613
83914	0.2860061436
83915	0.2859934258
83916	0.2859224576
83917	0.2859090402
83918	0.2858841361
83919	0.2858802367
83920	0.2858707025
83921	0.2858572989
83922	0.285815487
83923	0.2857914779
83924	0.2857735118
83925	0.2857664534
83926	0.2857444505
83927	0.2856845878
83928	0.2856834001
83929	0.2856764823
83930	0.2856733004
83931	0.2856488053
83932	0.2855927985
83933	0.2855650359
83934	0.2855600692
83935	0.2855279684
83936	0.2855039661
83937	0.2854594982
83938	0.2854229127
83939	0.2854090798
83940	0.2853834801
83941	0.2853541657
83942	0.2853268911
83943	0.2852719887
83944	0.2852041791
83945	0.2851478866
83946	0.2851400755
83947	0.285127219
83948	0.285106772
83949	0.2850233551
83950	0.2849670979
83951	0.2849659597
83952	0.2848659766
83953	0.2848346336
83954	0.2848107692
83955	0.2848099724
83956	0.2848082172
83957	0.2847927294
83958	0.2847632975
83959	0.28474861
83960	0.2847483672
83961	0.2846933473
83962	0.2846817178
83963	0.2846712719
83964	0.2846555957
83965	0.2846022847
83966	0.2846014883
83967	0.2845658106
83968	0.2845653581
83969	0.2845639692
83970	0.2844974857
83971	0.2844757397
83972	0.2844721562
83973	0.2844712447
83974	0.2844369443
83975	0.2843721127
83976	0.2843317898
83977	0.2843207616
83978	0.2842805651
83979	0.2842265841
83980	0.2842242674
83981	0.2841959075
83982	0.2841951988
83983	0.2841939421
83984	0.2841563426
83985	0.284074733
83986	0.2840449289
83987	0.2840176243
83988	0.2840032241
83989	0.2839690811
83990	0.2839319433
83991	0.2838983448
83992	0.2838728405
83993	0.2838706679
83994	0.2838683828
83995	0.2838445922
83996	0.2837803836
83997	0.283760676
83998	0.2837458501
83999	0.2837449615
84000	0.2837117602
84001	0.2836870531
84002	0.2836677211
84003	0.2836650039
84004	0.2835633784
84005	0.2835570018
84006	0.2835289492
84007	0.2834899243
84008	0.2834697879
84009	0.2834272723
84010	0.2834262378
84011	0.283383162
84012	0.2833599834
84013	0.2833348525
84014	0.2833156295
84015	0.2832757519
84016	0.2832706851
84017	0.283209852
84018	0.2831872685
84019	0.2831670405
84020	0.2831602622
84021	0.2830681861
84022	0.2829867587
84023	0.28294206
84024	0.2828441968
84025	0.282724917
84026	0.2827191824
84027	0.2826745812
84028	0.2826640076
84029	0.2826416672
84030	0.2826242591
84031	0.2825951639
84032	0.2824991042
84033	0.282461106
84034	0.2824112967
84035	0.2823973858
84036	0.2823723017
84037	0.2823300781
84038	0.2823085817
84039	0.2822823264
84040	0.2822665608
84041	0.2822397124
84042	0.282216696
84043	0.2822037102
84044	0.2820720617
84045	0.2820584196
84046	0.2820321599
84047	0.2819488498
84048	0.2819254959
84049	0.281900466
84050	0.2818632009
84051	0.2818608814
84052	0.2818529325
84053	0.2818494321
84054	0.2818158343
84055	0.2818074532
84056	0.2817745639
84057	0.2817632444
84058	0.2817056475
84059	0.281656209
84060	0.2816504808
84061	0.2816227294
84062	0.2815840017
84063	0.2815680105
84064	0.2815669713
84065	0.2815149126
84066	0.2815133224
84067	0.2815100474
84068	0.281496384
84069	0.281475438
84070	0.2814110314
84071	0.281390069
84072	0.2813357854
84073	0.2813170017
84074	0.2813144052
84075	0.2812881341
84076	0.2812635823
84077	0.2812340007
84078	0.2812329161
84079	0.281175326
84080	0.2811674081
84081	0.281143637
84082	0.2811126332
84083	0.281111726
84084	0.2810962069
84085	0.2810765377
84086	0.2810354783
84087	0.281026132
84088	0.2810245375
84089	0.2809643256
84090	0.2809612393
84091	0.2809432822
84092	0.2809287033
84093	0.2808776939
84094	0.2808617203
84095	0.2808367706
84096	0.2808109415
84097	0.2807875121
84098	0.2807869786
84099	0.2807339947
84100	0.2807317837
84101	0.2806770007
84102	0.280663062
84103	0.2806462996
84104	0.2805985611
84105	0.2805822263
84106	0.2805264592
84107	0.2805021375
84108	0.2804411447
84109	0.280435461
84110	0.2803867908
84111	0.2803679331
84112	0.2803234237
84113	0.2802675789
84114	0.280252288
84115	0.2801479798
84116	0.2801295305
84117	0.2800488425
84118	0.2800260426
84119	0.2800250793
84120	0.2800037028
84121	0.279958625
84122	0.2799432854
84123	0.2799397803
84124	0.2799064689
84125	0.2798949367
84126	0.279894184
84127	0.2798305626
84128	0.2797997279
84129	0.2797720645
84130	0.2797098169
84131	0.2796040169
84132	0.2795675415
84133	0.2795539006
84134	0.2795035142
84135	0.2794792861
84136	0.279459183
84137	0.2794372597
84138	0.2794339653
84139	0.2794326705
84140	0.2793805486
84141	0.2793792802
84142	0.2793223141
84143	0.2793205699
84144	0.279303442
84145	0.2792684688
84146	0.2792364599
84147	0.2792216946
84148	0.2791808429
84149	0.2791491625
84150	0.2791174255
84151	0.2790998967
84152	0.2790911924
84153	0.2790849049
84154	0.2790815985
84155	0.279041443
84156	0.2790215929
84157	0.2789220596
84158	0.2788805346
84159	0.2788336235
84160	0.2788074445
84161	0.2787799568
84162	0.2787775762
84163	0.2787754107
84164	0.2787729343
84165	0.2787699484
84166	0.2787297663
84167	0.2787260448
84168	0.2786959856
84169	0.2786780475
84170	0.2786629133
84171	0.2786307974
84172	0.278602707
84173	0.2786022517
84174	0.2785569677
84175	0.2785189862
84176	0.2785186546
84177	0.2785171497
84178	0.2785099621
84179	0.2784981315
84180	0.2784836903
84181	0.2784826454
84182	0.2784526966
84183	0.2784199242
84184	0.2783947705
84185	0.2783222221
84186	0.278321549
84187	0.2783008137
84188	0.2782761586
84189	0.2782622481
84190	0.2782469212
84191	0.2782344328
84192	0.2782335759
84193	0.2781544417
84194	0.2781276896
84195	0.2780683542
84196	0.2779699431
84197	0.2779588507
84198	0.2779367237
84199	0.2779109939
84200	0.2779101795
84201	0.2778994019
84202	0.2778186764
84203	0.2778177217
84204	0.2777893385
84205	0.2776723366
84206	0.2776527077
84207	0.27755683
84208	0.2775441942
84209	0.2775130281
84210	0.2774384042
84211	0.2773856454
84212	0.277375743
84213	0.2773216973
84214	0.2773212939
84215	0.2773198624
84216	0.2772540061
84217	0.2772531349
84218	0.2771871666
84219	0.2771672164
84220	0.2771508597
84221	0.2770755673
84222	0.2770535795
84223	0.2769842
84224	0.2769307207
84225	0.2768867132
84226	0.2768493156
84227	0.2768307203
84228	0.2768097618
84229	0.276809059
84230	0.2768080726
84231	0.2767085146
84232	0.2766799278
84233	0.2766404785
84234	0.2765884991
84235	0.2765627284
84236	0.2764685309
84237	0.2764443997
84238	0.2764116969
84239	0.276377431
84240	0.276261081
84241	0.276201788
84242	0.2761743503
84243	0.2760779586
84244	0.2760630673
84245	0.2759983246
84246	0.2759609805
84247	0.2759216013
84248	0.2759047446
84249	0.2758819432
84250	0.2758248212
84251	0.2757742108
84252	0.2756860209
84253	0.2756459674
84254	0.2756311754
84255	0.2755992703
84256	0.2755954377
84257	0.2755901146
84258	0.2755542241
84259	0.2754878691
84260	0.2754498891
84261	0.2754486252
84262	0.27541312
84263	0.2754009276
84264	0.2753982125
84265	0.2753972776
84266	0.2753733252
84267	0.2753412584
84268	0.2753158375
84269	0.2752794251
84270	0.275257131
84271	0.275218937
84272	0.2752174501
84273	0.2752095909
84274	0.2752087224
84275	0.2751748611
84276	0.27516286
84277	0.2751391095
84278	0.2751315446
84279	0.2750738025
84280	0.2750352654
84281	0.2750238245
84282	0.2750162214
84283	0.2749901296
84284	0.2749512867
84285	0.2749004652
84286	0.274818282
84287	0.2747875913
84288	0.2747514925
84289	0.2747496134
84290	0.2746945715
84291	0.2746201623
84292	0.2746030679
84293	0.2746014041
84294	0.2745904917
84295	0.2745382004
84296	0.2745173346
84297	0.2744783593
84298	0.2743909408
84299	0.2743569099
84300	0.2743004014
84301	0.2742810178
84302	0.2742522446
84303	0.2742315294
84304	0.2741955302
84305	0.2741940745
84306	0.2741668073
84307	0.2741407464
84308	0.2740461383
84309	0.273956253
84310	0.2739327839
84311	0.2738387133
84312	0.2738300882
84313	0.2738103491
84314	0.2737588615
84315	0.2736549909
84316	0.2736489238
84317	0.2736336459
84318	0.2735881313
84319	0.273577313
84320	0.2735732885
84321	0.2735725434
84322	0.2735514324
84323	0.2735039998
84324	0.2734984389
84325	0.2734852302
84326	0.2734565942
84327	0.2733958825
84328	0.2733826424
84329	0.2733593525
84330	0.2733258787
84331	0.2732753044
84332	0.2732717019
84333	0.2732518255
84334	0.2732236595
84335	0.2732226971
84336	0.2731874437
84337	0.2731629885
84338	0.2731217419
84339	0.2731098692
84340	0.2730939001
84341	0.2730850722
84342	0.2730626042
84343	0.2730241311
84344	0.2730213891
84345	0.2729838136
84346	0.2729822303
84347	0.2729607647
84348	0.2729130631
84349	0.2729124807
84350	0.2728226788
84351	0.2728212503
84352	0.2727809471
84353	0.2727590265
84354	0.2726281319
84355	0.2725703794
84356	0.2725053926
84357	0.2724409952
84358	0.2723612989
84359	0.2723567249
84360	0.2722995834
84361	0.2722513013
84362	0.2722336533
84363	0.272207303
84364	0.2722061169
84365	0.2722010924
84366	0.2721093971
84367	0.2720899464
84368	0.2720772762
84369	0.2720770026
84370	0.2720241328
84371	0.2720231844
84372	0.271912197
84373	0.2719040834
84374	0.2718741172
84375	0.2718733774
84376	0.2718372428
84377	0.271776698
84378	0.271703013
84379	0.2716831644
84380	0.2716639792
84381	0.2716628384
84382	0.2716419028
84383	0.2716101884
84384	0.2715916357
84385	0.2715384485
84386	0.2715226048
84387	0.271486794
84388	0.2714749925
84389	0.2714270196
84390	0.2713594503
84391	0.2712255431
84392	0.2711707235
84393	0.2711162578
84394	0.2711064483
84395	0.2711050634
84396	0.2710044124
84397	0.2709818918
84398	0.2709400701
84399	0.2709075598
84400	0.2709054804
84401	0.270890038
84402	0.2707735543
84403	0.2707466856
84404	0.2707354339
84405	0.270692262
84406	0.2706769586
84407	0.2706754681
84408	0.2706751615
84409	0.2706560452
84410	0.2706550084
84411	0.2706032454
84412	0.2705417743
84413	0.2704556022
84414	0.2704123359
84415	0.2703594213
84416	0.2703588541
84417	0.2703325909
84418	0.2703278408
84419	0.2703194167
84420	0.2703180931
84421	0.27029604
84422	0.2702948814
84423	0.2702694098
84424	0.2702291183
84425	0.270227543
84426	0.2701850334
84427	0.2701656545
84428	0.2701616238
84429	0.2701481796
84430	0.2701162664
84431	0.2700936318
84432	0.2700679721
84433	0.2699879146
84434	0.2699786045
84435	0.2699246572
84436	0.2698961148
84437	0.2698536993
84438	0.2698036133
84439	0.2697758094
84440	0.2697741213
84441	0.2697570531
84442	0.269713341
84443	0.2697126984
84444	0.2696608579
84445	0.2696407347
84446	0.2696075035
84447	0.2695452513
84448	0.2695428762
84449	0.2695328497
84450	0.2695312607
