iter	Passed	Remaining
125172	544579	325543
125173	544581	325537
125174	544583	325531
125175	544586	325526
125176	544588	325521
125177	544590	325515
125178	544593	325510
125179	544595	325504
125180	544597	325498
125181	544598	325492
125182	544601	325487
125183	544603	325481
125184	544605	325475
125185	544607	325469
125186	544609	325463
125187	544610	325457
125188	544612	325451
125189	544614	325445
125190	544616	325440
125191	544618	325434
125192	544620	325429
125193	544623	325423
125194	544625	325418
125195	544627	325412
125196	544629	325406
125197	544630	325400
125198	544633	325394
125199	544635	325389
125200	544639	325384
125201	544642	325379
125202	544645	325374
125203	544649	325370
125204	544661	325370
125205	544667	325366
125206	544673	325363
125207	544676	325358
125208	544698	325364
125209	544702	325359
125210	544705	325354
125211	544708	325349
125212	544712	325344
125213	544714	325339
125214	544719	325335
125215	544722	325329
125216	544731	325328
125217	544739	325326
125218	544741	325320
125219	544744	325315
125220	544748	325311
125221	544751	325305
125222	544753	325299
125223	544754	325293
125224	544756	325287
125225	544758	325282
125226	544761	325276
125227	544763	325271
125228	544765	325265
125229	544767	325259
125230	544768	325253
125231	544770	325247
125232	544772	325241
125233	544774	325235
125234	544779	325232
125235	544783	325227
125236	544785	325221
125237	544787	325215
125238	544789	325209
125239	544792	325205
125240	544794	325199
125241	544796	325193
125242	544798	325188
125243	544800	325182
125244	544802	325176
125245	544803	325170
125246	544805	325164
125247	544808	325158
125248	544809	325152
125249	544811	325146
125250	544814	325141
125251	544816	325135
125252	544818	325130
125253	544819	325124
125254	544822	325118
125255	544824	325112
125256	544825	325106
125257	544830	325103
125258	544834	325097
125259	544838	325093
125260	544841	325088
125261	544852	325087
125262	544857	325084
125263	544860	325079
125264	544863	325074
125265	544866	325068
125266	544872	325065
125267	544876	325060
125268	544880	325055
125269	544882	325050
125270	544891	325048
125271	544963	325084
125272	544966	325079
125273	544969	325074
125274	544973	325069
125275	545054	325111
125276	545058	325106
125277	545061	325101
125278	545066	325097
125279	545072	325094
125280	545077	325090
125281	545080	325085
125282	545085	325081
125283	545134	325103
125284	545137	325098
125285	545143	325095
125286	545154	325094
125287	545159	325090
125288	545162	325085
125289	545164	325079
125290	545168	325075
125291	545170	325069
125292	545171	325063
125293	545175	325058
125294	545177	325052
125295	545181	325048
125296	545184	325042
125297	545186	325037
125298	545187	325031
125299	545190	325025
125300	545193	325020
125301	545196	325015
125302	545199	325010
125303	545201	325004
125304	545202	324998
125305	545204	324992
125306	545207	324987
125307	545209	324981
125308	545211	324975
125309	545215	324970
125310	545216	324965
125311	545218	324959
125312	545220	324953
125313	545222	324947
125314	545224	324941
125315	545226	324936
125316	545229	324930
125317	545231	324925
125318	545233	324919
125319	545235	324913
125320	545237	324908
125321	545239	324902
125322	545242	324896
125323	545244	324891
125324	545246	324885
125325	545248	324879
125326	545251	324874
125327	545254	324869
125328	545256	324863
125329	545261	324859
125330	545264	324854
125331	545268	324849
125332	545271	324844
125333	545283	324845
125334	545288	324840
125335	545292	324836
125336	545295	324831
125337	545301	324827
125338	545316	324830
125339	545359	324848
125340	545362	324843
125341	545370	324841
125342	545373	324836
125343	545386	324836
125344	545388	324831
125345	545390	324825
125346	545392	324819
125347	545394	324813
125348	545395	324807
125349	545398	324802
125350	545402	324797
125351	545406	324793
125352	545408	324787
125353	545410	324781
125354	545412	324775
125355	545415	324770
125356	545416	324764
125357	545418	324758
125358	545421	324754
125359	545423	324748
125360	545425	324742
125361	545427	324736
125362	545429	324731
125363	545431	324725
125364	545433	324719
125365	545436	324714
125366	545439	324708
125367	545440	324702
125368	545442	324697
125369	545445	324691
125370	545447	324686
125371	545449	324680
125372	545454	324676
125373	545457	324671
125374	545461	324666
125375	545464	324661
125376	545467	324656
125377	545486	324660
125378	545489	324655
125379	545494	324651
125380	545497	324646
125381	545502	324642
125382	545612	324701
125383	545616	324696
125384	545660	324715
125385	545664	324710
125386	545667	324705
125387	545670	324700
125388	545673	324695
125389	545704	324707
125390	545708	324702
125391	545711	324697
125392	545715	324692
125393	545718	324687
125394	545736	324691
125395	545752	324694
125396	545761	324692
125397	545766	324688
125398	545787	324694
125399	545792	324689
125400	545810	324693
125401	545812	324687
125402	545815	324682
125403	545817	324676
125404	545818	324670
125405	545820	324664
125406	545823	324660
125407	545825	324654
125408	545827	324648
125409	545830	324642
125410	545832	324637
125411	545833	324631
125412	545835	324625
125413	545837	324619
125414	545839	324613
125415	545841	324608
125416	545843	324602
125417	545845	324596
125418	545847	324590
125419	545849	324584
125420	545850	324578
125421	545852	324573
125422	545855	324567
125423	545856	324561
125424	545858	324555
125425	545861	324550
125426	545864	324545
125427	545866	324539
125428	545869	324534
125429	545871	324528
125430	545872	324522
125431	545874	324516
125432	545876	324510
125433	545878	324504
125434	545879	324498
125435	545890	324498
125436	545894	324494
125437	545897	324488
125438	545903	324485
125439	545907	324480
125440	545911	324476
125441	545914	324471
125442	545919	324467
125443	546096	324565
125444	546099	324560
125445	546102	324555
125446	546105	324550
125447	546109	324545
125448	546112	324540
125449	546115	324534
125450	546119	324530
125451	546132	324531
125452	546147	324533
125453	546155	324530
125454	546159	324526
125455	546165	324523
125456	546170	324518
125457	546173	324513
125458	546176	324508
125459	546195	324513
125460	546203	324510
125461	546205	324505
125462	546207	324499
125463	546211	324494
125464	546212	324488
125465	546214	324482
125466	546219	324478
125467	546222	324473
125468	546225	324468
125469	546227	324462
125470	546228	324456
125471	546230	324450
125472	546233	324445
125473	546235	324439
125474	546237	324433
125475	546240	324428
125476	546242	324422
125477	546243	324416
125478	546245	324410
125479	546248	324405
125480	546250	324399
125481	546252	324394
125482	546254	324388
125483	546257	324383
125484	546258	324377
125485	546260	324371
125486	546263	324365
125487	546265	324360
125488	546268	324355
125489	546271	324350
125490	546273	324344
125491	546274	324338
125492	546276	324332
125493	546279	324326
125494	546281	324321
125495	546285	324316
125496	546288	324311
125497	546290	324306
125498	546295	324301
125499	546314	324306
125500	546319	324302
125501	546322	324297
125502	546325	324291
125503	546332	324289
125504	546336	324284
125505	546341	324280
125506	546345	324276
125507	546350	324271
125508	546354	324267
125509	546357	324262
125510	546360	324257
125511	546364	324252
125512	546369	324248
125513	546371	324243
125514	546374	324237
125515	546376	324232
125516	546378	324226
125517	546379	324220
125518	546382	324214
125519	546385	324209
125520	546388	324204
125521	546391	324199
125522	546393	324193
125523	546394	324187
125524	546396	324181
125525	546398	324175
125526	546400	324169
125527	546402	324164
125528	546404	324158
125529	546407	324153
125530	546410	324148
125531	546414	324143
125532	546416	324137
125533	546417	324131
125534	546419	324125
125535	546422	324120
125536	546424	324114
125537	546426	324108
125538	546430	324104
125539	546433	324099
125540	546435	324093
125541	546438	324088
125542	546440	324082
125543	546442	324076
125544	546446	324072
125545	546447	324066
125546	546449	324060
125547	546451	324054
125548	546453	324049
125549	546455	324043
125550	546458	324038
125551	546460	324032
125552	546462	324026
125553	546464	324020
125554	546466	324014
125555	546467	324008
125556	546470	324003
125557	546472	323997
125558	546477	323993
125559	546480	323988
125560	546482	323983
125561	546487	323978
125562	546492	323974
125563	546495	323969
125564	546498	323964
125565	546504	323961
125566	546509	323957
125567	546512	323951
125568	546515	323946
125569	546520	323942
125570	546524	323938
125571	546529	323934
125572	546532	323929
125573	546535	323924
125574	546538	323919
125575	546553	323920
125576	546558	323916
125577	546560	323911
125578	546563	323905
125579	546567	323901
125580	546572	323897
125581	546576	323892
125582	546624	323914
125583	546627	323909
125584	546631	323904
125585	546634	323899
125586	546638	323895
125587	546641	323890
125588	546647	323886
125589	546650	323881
125590	546655	323877
125591	546685	323888
125592	546688	323883
125593	546691	323877
125594	546694	323872
125595	546700	323869
125596	546703	323864
125597	546711	323862
125598	546719	323859
125599	546722	323854
125600	546724	323849
125601	546727	323843
125602	546730	323838
125603	546764	323851
125604	546769	323848
125605	546771	323842
125606	546773	323836
125607	546775	323830
125608	546777	323824
125609	546778	323818
125610	546780	323812
125611	546782	323806
125612	546784	323801
125613	546786	323795
125614	546788	323789
125615	546791	323784
125616	546793	323778
125617	546794	323772
125618	546796	323766
125619	546799	323761
125620	546801	323755
125621	546802	323749
125622	546805	323744
125623	546806	323738
125624	546808	323732
125625	546810	323726
125626	546811	323720
125627	546814	323715
125628	546816	323709
125629	546817	323703
125630	546819	323697
125631	546821	323691
125632	546823	323685
125633	546824	323679
125634	546826	323673
125635	546828	323668
125636	546831	323663
125637	546835	323658
125638	546838	323653
125639	546839	323647
125640	546845	323643
125641	546848	323638
125642	546852	323633
125643	546855	323628
125644	546874	323633
125645	546880	323629
125646	546886	323626
125647	546889	323620
125648	546892	323615
125649	546896	323611
125650	546901	323607
125651	546904	323602
125652	546908	323597
125653	546911	323592
125654	546913	323586
125655	546916	323581
125656	546929	323582
125657	546933	323577
125658	546947	323579
125659	546949	323573
125660	546951	323567
125661	546958	323564
125662	546961	323559
125663	546963	323554
125664	546965	323548
125665	546967	323542
125666	546969	323536
125667	546971	323531
125668	546973	323525
125669	546978	323521
125670	546980	323515
125671	546982	323509
125672	546984	323503
125673	546986	323498
125674	546988	323492
125675	546990	323486
125676	546992	323480
125677	546994	323475
125678	546995	323469
125679	546997	323463
125680	546999	323457
125681	547001	323451
125682	547003	323446
125683	547005	323440
125684	547007	323434
125685	547009	323428
125686	547010	323422
125687	547012	323416
125688	547013	323410
125689	547016	323404
125690	547018	323399
125691	547020	323393
125692	547024	323388
125693	547026	323383
125694	547028	323377
125695	547029	323371
125696	547032	323366
125697	547034	323360
125698	547038	323355
125699	547042	323351
125700	547045	323346
125701	547049	323341
125702	547067	323345
125703	547073	323342
125704	547192	323405
125705	547196	323400
125706	547199	323395
125707	547202	323390
125708	547206	323385
125709	547208	323380
125710	547212	323375
125711	547215	323370
125712	547218	323365
125713	547262	323384
125714	547266	323379
125715	547270	323374
125716	547274	323370
125717	547276	323365
125718	547280	323360
125719	547283	323355
125720	547286	323350
125721	547291	323346
125722	547313	323352
125723	547316	323346
125724	547321	323343
125725	547342	323348
125726	547345	323343
125727	547348	323338
125728	547351	323333
125729	547354	323327
125730	547379	323335
125731	547382	323330
125732	547390	323328
125733	547393	323323
125734	547396	323318
125735	547407	323317
125736	547411	323312
125737	547415	323308
125738	547417	323302
125739	547419	323296
125740	547422	323291
125741	547423	323285
125742	547425	323279
125743	547427	323274
125744	547430	323268
125745	547432	323262
125746	547433	323257
125747	547435	323251
125748	547438	323245
125749	547440	323240
125750	547442	323234
125751	547444	323228
125752	547445	323222
125753	547447	323216
125754	547449	323210
125755	547451	323205
125756	547455	323200
125757	547459	323196
125758	547463	323191
125759	547465	323185
125760	547468	323180
125761	547470	323174
125762	547471	323168
125763	547477	323165
125764	547480	323160
125765	547484	323155
125766	547488	323150
125767	547510	323156
125768	547513	323151
125769	547517	323147
125770	547520	323141
125771	547523	323137
125772	547528	323133
125773	547532	323128
125774	547536	323123
125775	547539	323118
125776	547547	323116
125777	547550	323111
125778	547554	323107
125779	547578	323114
125780	547585	323111
125781	547587	323105
125782	547589	323099
125783	547591	323094
125784	547593	323088
125785	547595	323082
125786	547597	323076
125787	547600	323071
125788	547602	323065
125789	547604	323060
125790	547607	323054
125791	547609	323049
125792	547610	323043
125793	547612	323037
125794	547615	323031
125795	547617	323026
125796	547619	323020
125797	547620	323014
125798	547623	323008
125799	547625	323003
125800	547626	322997
125801	547628	322991
125802	547630	322985
125803	547632	322979
125804	547633	322973
125805	547635	322967
125806	547638	322962
125807	547639	322956
125808	547641	322950
125809	547644	322945
125810	547647	322940
125811	547649	322934
125812	547656	322931
125813	547667	322931
125814	547671	322926
125815	547674	322921
125816	547678	322916
125817	547681	322911
125818	547698	322914
125819	547703	322910
125820	547706	322905
125821	547710	322901
125822	547713	322896
125823	547717	322891
125824	547720	322886
125825	547724	322881
125826	547753	322891
125827	547756	322886
125828	547759	322881
125829	547764	322877
125830	547769	322873
125831	547773	322869
125832	547778	322864
125833	547783	322860
125834	547812	322871
125835	547816	322866
125836	547819	322861
125837	547822	322856
125838	547825	322851
125839	547827	322845
125840	547832	322841
125841	547835	322836
125842	547839	322831
125843	547842	322826
125844	547856	322828
125845	547860	322823
125846	547863	322818
125847	547873	322817
125848	547876	322812
125849	547881	322808
125850	547885	322803
125851	547889	322799
125852	547893	322794
125853	547896	322789
125854	547900	322784
125855	547905	322780
125856	547910	322776
125857	547913	322771
125858	547917	322767
125859	547921	322762
125860	547925	322757
125861	547929	322753
125862	547932	322748
125863	547935	322743
125864	547941	322739
125865	547944	322734
125866	547949	322730
125867	547952	322725
125868	547971	322729
125869	547980	322728
125870	547983	322723
125871	547985	322717
125872	547987	322711
125873	547989	322705
125874	547991	322700
125875	547993	322694
125876	547994	322688
125877	547996	322682
125878	547999	322676
125879	548000	322670
125880	548002	322665
125881	548004	322659
125882	548006	322653
125883	548007	322647
125884	548009	322641
125885	548011	322635
125886	548013	322630
125887	548015	322624
125888	548017	322618
125889	548018	322612
125890	548021	322606
125891	548022	322600
125892	548024	322595
125893	548026	322589
125894	548029	322584
125895	548031	322578
125896	548033	322572
125897	548035	322566
125898	548037	322561
125899	548039	322555
125900	548041	322549
125901	548044	322544
125902	548046	322538
125903	548048	322532
125904	548049	322526
125905	548051	322521
125906	548052	322514
125907	548054	322508
125908	548055	322502
125909	548056	322496
125910	548080	322503
125911	548084	322498
125912	548087	322493
125913	548090	322488
125914	548095	322484
125915	548098	322479
125916	548101	322474
125917	548104	322469
125918	548106	322463
125919	548131	322471
125920	548135	322466
125921	548140	322462
125922	548148	322460
125923	548151	322455
125924	548152	322449
125925	548154	322443
125926	548155	322437
125927	548158	322432
125928	548162	322427
125929	548164	322421
125930	548168	322416
125931	548170	322411
125932	548175	322407
125933	548180	322403
125934	548182	322397
125935	548185	322392
125936	548187	322386
125937	548191	322382
125938	548193	322376
125939	548195	322370
125940	548197	322364
125941	548199	322359
125942	548200	322353
125943	548202	322347
125944	548208	322343
125945	548210	322337
125946	548212	322331
125947	548213	322326
125948	548215	322320
125949	548217	322314
125950	548218	322308
125951	548222	322303
125952	548224	322297
125953	548227	322292
125954	548229	322286
125955	548231	322280
125956	548232	322275
125957	548234	322269
125958	548239	322265
125959	548241	322259
125960	548243	322253
125961	548244	322247
125962	548246	322241
125963	548248	322235
125964	548249	322229
125965	548251	322223
125966	548253	322218
125967	548255	322212
125968	548256	322206
125969	548258	322200
125970	548259	322194
125971	548261	322188
125972	548263	322182
125973	548264	322176
125974	548267	322171
125975	548278	322170
125976	548281	322165
125977	548285	322161
125978	548377	322208
125979	548381	322203
125980	548385	322199
125981	548388	322193
125982	548391	322188
125983	548394	322183
125984	548445	322206
125985	548492	322227
125986	548495	322222
125987	548499	322217
125988	548505	322214
125989	548509	322209
125990	548512	322204
125991	548517	322200
125992	548520	322195
125993	548526	322192
125994	548529	322186
125995	548533	322182
125996	548537	322177
125997	548540	322172
125998	548544	322167
125999	548548	322163
126000	548552	322158
126001	548570	322162
126002	548575	322158
126003	548582	322155
126004	548584	322150
126005	548586	322144
126006	548589	322138
126007	548590	322132
126008	548592	322127
126009	548595	322121
126010	548597	322116
126011	548599	322110
126012	548601	322104
126013	548603	322099
126014	548605	322093
126015	548607	322087
126016	548608	322081
126017	548610	322075
126018	548612	322069
126019	548614	322063
126020	548615	322057
126021	548617	322052
126022	548619	322046
126023	548621	322040
126024	548622	322034
126025	548624	322028
126026	548625	322022
126027	548629	322017
126028	548631	322011
126029	548633	322005
126030	548635	322000
126031	548636	321994
126032	548638	321988
126033	548640	321982
126034	548643	321977
126035	548646	321971
126036	548647	321966
126037	548649	321960
126038	548651	321954
126039	548652	321948
126040	548654	321942
126041	548656	321936
126042	548658	321930
126043	548662	321926
126044	548664	321920
126045	548668	321915
126046	548669	321909
126047	548671	321903
126048	548673	321898
126049	548676	321892
126050	548678	321887
126051	548680	321881
126052	548683	321876
126053	548684	321870
126054	548686	321864
126055	548688	321858
126056	548691	321853
126057	548693	321848
126058	548695	321842
126059	548698	321836
126060	548699	321830
126061	548701	321825
126062	548705	321820
126063	548708	321815
126064	548711	321810
126065	548714	321805
126066	548717	321799
126067	548723	321796
126068	548733	321795
126069	548739	321792
126070	548742	321787
126071	548745	321781
126072	548748	321776
126073	548912	321865
126074	548916	321861
126075	548922	321858
126076	548925	321852
126077	548928	321847
126078	548977	321869
126079	548981	321864
126080	548995	321866
126081	548999	321861
126082	549002	321856
126083	549005	321851
126084	549009	321846
126085	549015	321843
126086	549018	321838
126087	549022	321833
126088	549026	321828
126089	549030	321824
126090	549034	321820
126091	549037	321814
126092	549039	321808
126093	549042	321803
126094	549043	321797
126095	549045	321791
126096	549047	321786
126097	549049	321780
126098	549051	321774
126099	549052	321768
126100	549055	321762
126101	549058	321757
126102	549060	321752
126103	549063	321746
126104	549064	321741
126105	549066	321735
126106	549068	321729
126107	549070	321723
126108	549074	321718
126109	549077	321713
126110	549081	321709
126111	549083	321703
126112	549085	321697
126113	549087	321691
126114	549089	321686
126115	549092	321680
126116	549093	321675
126117	549096	321669
126118	549097	321663
126119	549099	321657
126120	549101	321652
126121	549105	321647
126122	549107	321641
126123	549109	321635
126124	549111	321629
126125	549112	321624
126126	549114	321618
126127	549116	321612
126128	549121	321608
126129	549124	321603
126130	549127	321598
126131	549130	321592
126132	549137	321589
126133	549140	321585
126134	549143	321580
126135	549147	321575
126136	549153	321572
126137	549156	321567
126138	549159	321561
126139	549162	321556
126140	549168	321553
126141	549172	321548
126142	549196	321555
126143	549202	321552
126144	549211	321550
126145	549216	321546
126146	549219	321541
126147	549222	321536
126148	549224	321530
126149	549226	321524
126150	549228	321518
126151	549230	321513
126152	549232	321507
126153	549234	321502
126154	549236	321496
126155	549238	321490
126156	549239	321484
126157	549241	321478
126158	549244	321473
126159	549246	321467
126160	549248	321461
126161	549250	321456
126162	549255	321452
126163	549258	321446
126164	549259	321441
126165	549262	321435
126166	549264	321430
126167	549266	321424
126168	549269	321419
126169	549271	321413
126170	549273	321407
126171	549274	321401
126172	549277	321395
126173	549280	321390
126174	549283	321385
126175	549287	321381
126176	549289	321375
126177	549291	321369
126178	549295	321364
126179	549297	321359
126180	549299	321353
126181	549301	321348
126182	549303	321342
126183	549306	321336
126184	549312	321333
126185	549315	321328
126186	549318	321323
126187	549321	321318
126188	549326	321314
126189	549441	321374
126190	549507	321406
126191	549510	321401
126192	549512	321395
126193	549522	321394
126194	549526	321390
126195	549529	321384
126196	549560	321395
126197	549573	321396
126198	549605	321408
126199	549608	321403
126200	549618	321402
126201	549621	321397
126202	549625	321392
126203	549651	321400
126204	549654	321395
126205	549658	321391
126206	549661	321386
126207	549665	321381
126208	549668	321376
126209	549671	321371
126210	549674	321366
126211	549677	321361
126212	549680	321355
126213	549683	321350
126214	549687	321345
126215	549691	321341
126216	549697	321338
126217	549700	321332
126218	549702	321327
126219	549717	321329
126220	549756	321344
126221	549768	321345
126222	549772	321340
126223	549775	321335
126224	549875	321386
126225	549878	321381
126226	549882	321376
126227	549971	321422
126228	549974	321417
126229	549987	321417
126230	550041	321442
126231	550047	321439
126232	550068	321444
126233	550072	321439
126234	550075	321435
126235	550078	321429
126236	550081	321424
126237	550083	321418
126238	550085	321412
126239	550088	321407
126240	550090	321401
126241	550091	321396
126242	550093	321390
126243	550095	321384
126244	550098	321378
126245	550099	321373
126246	550101	321367
126247	550104	321361
126248	550106	321355
126249	550107	321350
126250	550109	321344
126251	550113	321339
126252	550115	321333
126253	550116	321327
126254	550118	321321
126255	550120	321316
126256	550122	321310
126257	550123	321304
126258	550125	321298
126259	550128	321293
126260	550131	321288
126261	550135	321283
126262	550139	321278
126263	550141	321273
126264	550144	321268
126265	550146	321262
126266	550148	321256
126267	550151	321251
126268	550153	321245
126269	550154	321239
126270	550156	321233
126271	550158	321227
126272	550160	321222
126273	550162	321216
126274	550164	321210
126275	550166	321204
126276	550168	321199
126277	550169	321193
126278	550171	321187
126279	550174	321182
126280	550179	321177
126281	550181	321172
126282	550184	321167
126283	550188	321162
126284	550193	321158
126285	550196	321153
126286	550199	321148
126287	550201	321142
126288	550214	321143
126289	550218	321138
126290	550226	321136
126291	550229	321131
126292	550231	321125
126293	550235	321120
126294	550238	321116
126295	550242	321111
126296	550249	321108
126297	550264	321110
126298	550268	321105
126299	550271	321100
126300	550280	321099
126301	550286	321095
126302	550288	321090
126303	550306	321093
126304	550308	321087
126305	550311	321082
126306	550313	321076
126307	550314	321070
126308	550317	321065
126309	550320	321060
126310	550324	321055
126311	550327	321050
126312	550328	321044
126313	550330	321038
126314	550335	321034
126315	550340	321030
126316	550343	321025
126317	550345	321019
126318	550348	321014
126319	550350	321008
126320	550351	321002
126321	550353	320996
126322	550355	320990
126323	550359	320986
126324	550373	320987
126325	550376	320982
126326	550379	320977
126327	550419	320993
126328	550422	320988
126329	550426	320983
126330	550429	320979
126331	550440	320978
126332	550444	320973
126333	550447	320968
126334	550455	320966
126335	550457	320961
126336	550518	320989
126337	550521	320984
126338	550528	320981
126339	550531	320976
126340	550533	320970
126341	550536	320965
126342	550540	320961
126343	550569	320970
126344	550572	320965
126345	550575	320960
126346	550578	320955
126347	550597	320959
126348	550601	320955
126349	550609	320952
126350	550615	320949
126351	550619	320944
126352	550625	320941
126353	550628	320936
126354	550633	320932
126355	550637	320927
126356	550640	320922
126357	550643	320917
126358	550647	320913
126359	550668	320918
126360	550672	320913
126361	550675	320908
126362	550678	320903
126363	550680	320897
126364	550682	320891
126365	550685	320886
126366	550687	320881
126367	550689	320875
126368	550691	320869
126369	550693	320864
126370	550695	320858
126371	550697	320852
126372	550699	320846
126373	550701	320841
126374	550703	320835
126375	550706	320829
126376	550708	320824
126377	550709	320818
126378	550711	320812
126379	550713	320806
126380	550716	320801
126381	550719	320796
126382	550724	320792
126383	550726	320786
126384	550728	320780
126385	550733	320776
126386	550739	320773
126387	550762	320779
126388	550768	320776
126389	550863	320825
126390	550867	320820
126391	550871	320815
126392	550875	320811
126393	550879	320806
126394	550882	320801
126395	550946	320831
126396	550965	320835
126397	550967	320830
126398	551050	320871
126399	551061	320871
126400	551063	320865
126401	551065	320859
126402	551067	320854
126403	551070	320849
126404	551072	320843
126405	551074	320837
126406	551077	320832
126407	551081	320827
126408	551085	320823
126409	551087	320817
126410	551089	320811
126411	551090	320805
126412	551093	320800
126413	551095	320794
126414	551096	320788
126415	551099	320783
126416	551102	320777
126417	551103	320771
126418	551105	320765
126419	551107	320760
126420	551109	320754
126421	551111	320748
126422	551113	320743
126423	551116	320737
126424	551117	320731
126425	551119	320725
126426	551121	320719
126427	551124	320714
126428	551128	320710
126429	551132	320705
126430	551133	320699
126431	551135	320693
126432	551137	320687
126433	551139	320682
126434	551141	320676
126435	551144	320671
126436	551147	320666
126437	551149	320660
126438	551151	320654
126439	551152	320648
126440	551155	320643
126441	551157	320637
126442	551161	320632
126443	551164	320627
126444	551167	320622
126445	551171	320618
126446	551176	320613
126447	551192	320616
126448	551197	320612
126449	551199	320607
126450	551216	320609
126451	551232	320612
126452	551235	320607
126453	551239	320602
126454	551242	320597
126455	551260	320600
126456	551263	320595
126457	551267	320591
126458	551272	320587
126459	551277	320583
126460	551280	320578
126461	551284	320573
126462	551287	320568
126463	551291	320563
126464	551293	320557
126465	551295	320551
126466	551297	320546
126467	551301	320542
126468	551304	320536
126469	551309	320532
126470	551312	320527
126471	551315	320522
126472	551317	320516
126473	551319	320511
126474	551322	320506
126475	551325	320500
126476	551326	320494
126477	551328	320488
126478	551333	320484
126479	551337	320480
126480	551341	320475
126481	551343	320469
126482	551345	320464
126483	551347	320458
126484	551349	320452
126485	551351	320446
126486	551354	320441
126487	551357	320436
126488	551360	320431
126489	551363	320426
126490	551366	320421
126491	551370	320416
126492	551374	320412
126493	551379	320408
126494	551384	320404
126495	551388	320399
126496	551392	320395
126497	551401	320393
126498	551405	320388
126499	551408	320383
126500	551412	320378
126501	551418	320375
126502	551422	320371
126503	551425	320365
126504	551428	320360
126505	551430	320355
126506	551440	320354
126507	551446	320350
126508	551456	320349
126509	551460	320344
126510	551463	320340
126511	551466	320334
126512	551467	320328
126513	551469	320322
126514	551472	320317
126515	551474	320311
126516	551476	320305
126517	551478	320300
126518	551479	320294
126519	551481	320288
126520	551483	320282
126521	551484	320276
126522	551487	320270
126523	551489	320265
126524	551491	320259
126525	551492	320253
126526	551494	320247
126527	551496	320241
126528	551497	320235
126529	551499	320229
126530	551503	320225
126531	551507	320220
126532	551512	320216
126533	551515	320211
126534	551519	320207
126535	551523	320202
126536	551526	320197
126537	551528	320191
126538	551529	320185
126539	551531	320179
126540	551533	320173
126541	551536	320168
126542	551537	320162
126543	551541	320157
126544	551543	320151
126545	551545	320145
126546	551546	320140
126547	551548	320134
126548	551551	320128
126549	551552	320122
126550	551556	320117
126551	551559	320112
126552	551562	320107
126553	551566	320103
126554	551569	320098
126555	551586	320101
126556	551590	320096
126557	551593	320091
126558	551596	320086
126559	551600	320081
126560	551603	320076
126561	551607	320071
126562	551610	320066
126563	551615	320062
126564	551626	320062
126565	551629	320057
126566	551648	320061
126567	551658	320059
126568	551659	320054
126569	551662	320049
126570	551664	320043
126571	551666	320037
126572	551668	320031
126573	551670	320025
126574	551672	320020
126575	551673	320014
126576	551675	320008
126577	551679	320003
126578	551681	319997
126579	551682	319991
126580	551684	319985
126581	551686	319980
126582	551688	319974
126583	551689	319968
126584	551691	319962
126585	551694	319957
126586	551696	319951
126587	551698	319945
126588	551700	319940
126589	551702	319934
126590	551704	319928
126591	551705	319922
126592	551717	319922
126593	551719	319916
126594	551721	319910
126595	551723	319904
126596	551725	319899
126597	551728	319894
126598	551730	319888
126599	551733	319883
126600	551734	319877
126601	551736	319871
126602	551738	319865
126603	551740	319859
126604	551742	319854
126605	551744	319848
126606	551746	319842
126607	551749	319837
126608	551750	319831
126609	551752	319825
126610	551754	319819
126611	551755	319813
126612	551758	319808
126613	551761	319803
126614	551763	319797
126615	551765	319791
126616	551767	319786
126617	551769	319780
126618	551770	319774
126619	551799	319784
126620	551801	319778
126621	551802	319772
126622	551804	319766
126623	551809	319762
126624	551814	319758
126625	551817	319752
126626	551840	319759
126627	551849	319758
126628	551856	319755
126629	551859	319749
126630	551863	319745
126631	551865	319739
126632	551867	319733
126633	551872	319729
126634	551875	319724
126635	551877	319718
126636	551879	319713
126637	551880	319707
126638	551882	319701
126639	551883	319695
126640	551886	319689
126641	551888	319683
126642	551889	319678
126643	551891	319672
126644	551893	319666
126645	551895	319660
126646	551896	319654
126647	551898	319648
126648	551900	319642
126649	551902	319637
126650	551905	319632
126651	551907	319626
126652	551909	319620
126653	551911	319614
126654	551912	319608
126655	551914	319602
126656	551916	319597
126657	551919	319592
126658	551922	319587
126659	551926	319582
126660	551928	319576
126661	551930	319570
126662	551934	319566
126663	551938	319561
126664	551943	319557
126665	551945	319551
126666	551947	319546
126667	551949	319540
126668	551951	319534
126669	551953	319528
126670	551957	319524
126671	551960	319519
126672	551965	319515
126673	551969	319510
126674	551985	319513
126675	551989	319508
126676	551992	319503
126677	551997	319499
126678	552001	319494
126679	552004	319489
126680	552006	319484
126681	552021	319486
126682	552025	319481
126683	552027	319475
126684	552030	319470
126685	552043	319471
126686	552051	319468
126687	552055	319464
126688	552060	319460
126689	552062	319454
126690	552064	319448
126691	552066	319443
126692	552068	319437
126693	552070	319431
126694	552072	319426
126695	552074	319420
126696	552076	319414
126697	552078	319409
126698	552080	319403
126699	552082	319397
126700	552084	319391
126701	552086	319385
126702	552089	319380
126703	552090	319374
126704	552092	319368
126705	552094	319362
126706	552096	319357
126707	552097	319351
126708	552099	319345
126709	552101	319339
126710	552103	319333
126711	552106	319328
126712	552110	319324
126713	552112	319318
126714	552114	319312
126715	552116	319306
126716	552117	319300
126717	552121	319296
126718	552125	319291
126719	552127	319285
126720	552129	319280
126721	552131	319274
126722	552132	319268
126723	552135	319263
126724	552137	319257
126725	552140	319252
